Bin_ID,Samples,Sample,Day,Treatment,Bin_Size(Mbp),16S,Completeness,Contamination,Strain_Heterogeneity,Percent_community,dRep_cluster,Domain,Phylum,Class,Order,Family,Genus,Species
41_bin.52,P705,41,42,AB,3.98156,x,64.81,6.9,20,0.343856663,105_1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,
41_bin.72,P705,41,42,AB,3.618326,x,83.19,9.02,48,0.305841467,104_1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,
41_bin.25,P705,41,42,AB,3.055953,x,87.91,0.78,50,0.422747482,86_1,Bacteria,Firmicutes_I,Bacilli_A,Paenibacillales,Paenibacillaceae,,
41_bin.35,P705,41,42,AB,3.56649,x,93.41,4.4,25,1.925682225,46_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,,,,
41_bin.76,P705,41,42,AB,3.535902,x,83.15,5.49,20,0.308964367,56_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,,,,
41_bin.32,P705,41,42,AB,4.174649,x,97.25,4.4,0,6.795099733,55_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
41_bin.64,P705,41,42,AB,3.796601,x,85.53,6.04,33.33,0.48946751,53_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
41_bin.37,P705,41,42,AB,4.037094,x,96.7,3.85,0,0.903236335,19_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,RSA9,RSA9,,
41_bin.38,P705,41,42,AB,4.433997,x,90.52,2.75,0,0.313026707,20_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,RSA9,RSA9,,
41_bin.60,P705,41,42,AB,3.968042,x,87.58,2.72,0,0.544509957,51_1,Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,
41_bin.3,P705,41,42,AB,3.201855,NODE_18636_length_3815_cov_3.774478,81.89,4.95,10,0.256678358,5_1,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,,
41_bin.5,P705,41,42,AB,3.549299,x,52.23,1.72,0,0.869887262,23_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,
41_bin.7,P705,41,42,AB,3.321841,x,95.64,8.69,16.36,1.61351585,35_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
41_bin.58,P705,41,42,AB,2.978475,x,94.26,2.46,0,1.773977894,34_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,UBA5005,
41_bin.36,P705,41,42,AB,2.72855,x,77.37,1.02,40,0.368099787,32_8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
41_bin.46,P705,41,42,AB,3.930781,x,93.44,1.43,50,1.523213452,33_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
41_bin.2,P705,41,42,AB,5.050109,x,65.59,5.09,18.18,0.290457206,38_3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudaminobacter,
41_bin.48,P705,41,42,AB,3.541603,x,60.34,0,0,0.418073579,44_2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Tardiphaga,
41_bin.74,P705,41,42,AB,2.811992,x,81.9,5.87,50,5.187105802,28_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_F,
41_bin.21,P705,41,42,AB,2.685464,NODE_18951_length_3773_cov_118.808171,74.98,0,0,7.243444367,30_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
41_bin.50,P705,41,42,AB,2.741974,x,91.13,0.88,25,13.85510002,29_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
41_bin.73,P705,41,42,AB,2.900973,x,79.64,1.18,40,1.88331469,74_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,
41_bin.43,P705,41,42,AB,3.616321,x,96.94,1.9,25,0.450096456,67_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
41_bin.62,P705,41,42,AB,3.358084,x,96.76,0.2,50,0.778802372,82_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Simplicispira_B,
41_bin.26,P705,41,42,AB,1.919886,x,62.93,4.48,60,0.279205743,3_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,
41_bin.42,P705,41,42,AB,2.751763,x,86.88,8.31,32.69,0.317200361,4_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,
41_bin.6,P705,41,42,AB,2.893166,x,76.11,4.47,75,1.016508371,2_2,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,
41_bin.17,P705,41,42,AB,1.677944,x,64.14,1.44,100,1.553561048,2_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,Nitrosospira sp900142705
41_bin.23,P705,41,42,AB,2.966138,x,69.04,4.88,28,0.300330714,65_6,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Palsa-1005,PALSA-1003,
41_bin.66,P705,41,42,AB,3.399516,x,82.58,3.6,19.05,0.302708403,13_2,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,
41_bin.65,P705,41,42,AB,3.449051,NODE_4285_length_10740_cov_6.758042,89.88,3.11,30.3,0.436670601,14_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,
41_bin.55,P705,41,42,AB,2.827026,x,98.85,0.41,50,0.659554073,78_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,
41_bin.71,P705,41,42,AB,2.590341,NODE_216_length_61566_cov_20.821952,93.61,0.34,0,1.199392714,79_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,
42_bin.20,P710,42,42,AF,2.47698,x,93.94,0.76,100,2.425104346,17_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
42_bin.28,P710,42,42,AF,2.626416,x,71.43,6.43,27.27,0.761515091,18_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
42_bin.18,P710,42,42,AF,5.951578,x,92.85,4.05,16.67,0.582300438,11_1,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Micromonosporaceae,Plantactinospora_A,
42_bin.32,P710,42,42,AF,2.106222,x,60.33,0,0,0.611614186,93_9,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Palsa-955,
42_bin.42,P710,42,42,AF,2.887693,x,56.47,0,0,0.479763913,7_1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,
42_bin.65,P710,42,42,AF,2.172656,x,53.06,4.31,100,1.108737649,103_1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,
42_bin.36,P710,42,42,AF,2.061336,x,65.64,0.91,33.33,0.375461497,86_1,Bacteria,Firmicutes_I,Bacilli_A,Paenibacillales,Paenibacillaceae,,
42_bin.6,P710,42,42,AF,3.585735,x,95.6,3.3,0,3.119899201,46_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,,,,
42_bin.21,P710,42,42,AF,4.137372,x,98.9,4.4,0,5.732967663,55_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
42_bin.53,P710,42,42,AF,2.410048,x,68.1,9.56,21.74,0.420767952,54_6,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
42_bin.24,P710,42,42,AF,3.91639,x,83.78,7.14,25,0.446992497,19_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,RSA9,RSA9,,
42_bin.37,P710,42,42,AF,3.073599,x,67.77,2.19,0,0.386137656,51_1,Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,
42_bin.54,P710,42,42,AF,1.990747,x,67.2,0.92,25,0.34985494,22_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,
42_bin.19,P710,42,42,AF,3.127715,x,97.46,2.38,0,1.713716725,35_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
42_bin.38,P710,42,42,AF,3.143472,x,97.34,1.76,0,1.088277513,34_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,UBA5005,
42_bin.16,P710,42,42,AF,3.962956,x,91.53,3.07,21.43,1.440668893,33_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
42_bin.26,P710,42,42,AF,2.263404,x,62.07,0,0,0.46366074,32_14,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
42_bin.13,P710,42,42,AF,2.718064,NODE_14698_length_3797_cov_82.535753,82.56,6.75,86.96,4.942100517,28_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_F,
42_bin.50,P710,42,42,AF,2.790127,x,95.93,0.68,50,14.02719837,29_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
42_bin.9,P710,42,42,AF,2.640826,x,74.93,0.43,0,4.37619825,30_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
42_bin.62,P710,42,42,AF,2.942891,x,79.16,0.5,33.33,3.267855454,74_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,
42_bin.11,P710,42,42,AF,3.411862,x,89.52,5.12,50,0.418109458,67_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
42_bin.14,P710,42,42,AF,3.351819,x,96.35,0.27,50,1.000188255,82_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Simplicispira_B,
42_bin.34,P710,42,42,AF,1.605929,NODE_480_length_30409_cov_44.513056,67.91,1.44,33.33,2.886882952,2_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,Nitrosospira sp900142705
42_bin.52,P710,42,42,AF,2.878363,x,67.98,5.7,13.16,0.390716112,14_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,
42_bin.47,P710,42,42,AF,2.694367,x,93.48,0.34,0,1.236533244,78_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,
42_bin.2,P710,42,42,AF,2.703428,x,92.55,5.69,11.76,1.406582396,79_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,
43_bin.58,P715,43,42,AB+AF,2.309475,x,85.92,0.42,50,1.988907232,17_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
43_bin.7,P715,43,42,AB+AF,3.384513,x,67.47,6.95,28.57,0.564502709,18_4,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
43_bin.43,P715,43,42,AB+AF,1.925288,x,58.91,0,0,0.974428002,93_10,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Palsa-955,
43_bin.46,P715,43,42,AB+AF,2.821952,x,53.45,0,0,0.564151616,7_1,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter,
43_bin.21,P715,43,42,AB+AF,2.054291,x,52.74,5.17,100,1.435666577,103_1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,
43_bin.22,P715,43,42,AB+AF,2.973754,x,50.33,3.45,50,0.417811034,105_1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,
43_bin.56,P715,43,42,AB+AF,2.99679,x,81.86,4.37,50,0.458204823,95_1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,
43_bin.34,P715,43,42,AB+AF,3.596213,x,94.51,3.3,0,3.627040618,46_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,,,,
43_bin.39,P715,43,42,AB+AF,3.833076,x,86.04,4.95,0,0.635928307,56_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,,,,
43_bin.42,P715,43,42,AB+AF,3.452603,NODE_1747_length_13744_cov_5.041340,64.81,0.86,100,0.574036686,53_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
43_bin.59,P715,43,42,AB+AF,4.191906,x,96.15,4.4,0,7.372839255,55_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
43_bin.28,P715,43,42,AB+AF,3.933294,NODE_2273_length_11692_cov_5.466638,83.85,2.75,33.33,0.671207867,19_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,RSA9,RSA9,,
43_bin.25,P715,43,42,AB+AF,3.996445,x,90.16,2.56,45.45,1.412324932,33_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
43_bin.30,P715,43,42,AB+AF,5.431605,x,71.87,9.64,6,0.494751326,43_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,
43_bin.50,P715,43,42,AB+AF,1.583677,x,60.34,0,0,0.691691031,26_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
43_bin.51,P715,43,42,AB+AF,2.59917,NODE_14196_length_3771_cov_68.014889,79,4.14,84.62,5.364862515,28_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_F,
43_bin.11,P715,43,42,AB+AF,2.760806,x,69.26,0,0,4.561579576,30_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
43_bin.4,P715,43,42,AB+AF,2.653682,NODE_344_length_37404_cov_89.695582,89.5,0.65,50,8.93923383,29_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
43_bin.24,P715,43,42,AB+AF,3.114635,x,88.16,0.33,50,3.127214895,74_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,
43_bin.8,P715,43,42,AB+AF,3.394454,x,92.77,3.79,35.29,0.541186853,67_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
43_bin.37,P715,43,42,AB+AF,3.366686,x,95.67,0.88,100,1.15747621,82_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Simplicispira_B,
43_bin.18,P715,43,42,AB+AF,2.827413,x,98.87,0.34,0,1.334059798,78_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,
43_bin.35,P715,43,42,AB+AF,2.542468,x,76.95,1.1,0,0.636709209,79_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,
43_bin.47,P715,43,42,AB+AF,1.863008,x,52.46,4.13,21.05,0.389378002,77_2,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
43_bin.60,P715,43,42,AB+AF,2.685994,x,67.02,3.04,16.67,0.417699468,40_1,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,UBA10450,AV55,
44_bin.21,P725,44,42,PC,2.408138,x,93.1,0.17,100,2.960745048,17_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
44_bin.36,P725,44,42,PC,5.137788,x,92.98,4.25,0,1.129705552,11_1,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Micromonosporaceae,Plantactinospora_A,
44_bin.22,P725,44,42,PC,3.065362,NODE_11724_length_3904_cov_6.082833,91.23,1.29,0,0.643266139,48_1,Bacteria,Actinobacteriota,Thermoleophilia,20CM-4-69-9,20CM-4-69-9,,
44_bin.3,P725,44,42,PC,2.170834,x,60.04,0.25,100,0.532224015,93_11,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Palsa-955,
44_bin.44,P725,44,42,PC,2.19022,x,50.86,1.72,0,0.729369295,103_1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,
44_bin.41,P725,44,42,PC,3.435306,x,95.6,5.51,16.67,0.5441734,46_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,,,,
44_bin.50,P725,44,42,PC,4.108541,x,91.21,4.4,0,6.885732051,55_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
44_bin.27,P725,44,42,PC,4.039019,x,96.7,2.75,0,0.899565089,19_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,RSA9,RSA9,,
44_bin.24,P725,44,42,PC,3.603632,x,82.28,3.27,11.11,0.534611078,51_1,Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,
44_bin.35,P725,44,42,PC,2.581019,x,88.74,2.22,75,0.487561399,22_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,
44_bin.25,P725,44,42,PC,3.259291,x,95.45,8.41,8.51,1.333325083,35_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
44_bin.12,P725,44,42,PC,3.889895,x,92.83,1.23,33.33,1.068040055,33_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
44_bin.52,P725,44,42,PC,2.116916,x,62.07,0,0,0.446301155,32_9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
44_bin.30,P725,44,42,PC,2.608377,x,78.77,1.87,18.18,0.975016368,26_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
44_bin.20,P725,44,42,PC,4.966687,x,77.53,7.99,11.43,0.443359408,27_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_A,
44_bin.17,P725,44,42,PC,2.321687,x,69.67,0.74,66.67,6.162443506,28_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_F,
44_bin.5,P725,44,42,PC,2.83885,x,93.88,1.1,50,11.83986108,29_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphningosinicella,
44_bin.16,P725,44,42,PC,2.533619,x,63.09,0,0,2.75827858,74_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,
44_bin.15,P725,44,42,PC,2.680089,x,73.81,1.62,16.67,0.388594736,67_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
44_bin.6,P725,44,42,PC,3.375356,x,96.97,0.2,50,1.173327266,82_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Simplicispira_B,
44_bin.42,P725,44,42,PC,3.072836,x,94.22,2.63,25,0.539214012,3_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,
44_bin.45,P725,44,42,PC,1.979981,x,82.48,1.31,42.86,1.672920443,2_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,Nitrosospira sp900142705
44_bin.47,P725,44,42,PC,2.830478,x,63.33,2.54,26.32,0.389013507,13_1,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,
44_bin.53,P725,44,42,PC,2.850443,x,96.35,2.92,16.67,1.277986695,78_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,
44_bin.29,P725,44,42,PC,2.489484,x,90.02,2.53,9.09,1.581231445,79_1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,
44_bin.4,P725,44,42,PC,2.634165,x,79.52,3.34,34.78,0.434701449,77_2,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
45_bin.12,P730,45,42,NC,6.493643,x,81.86,6.23,0,2.537503981,63_0,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
45_bin.16,P730,45,42,NC,2.902988,NODE_11934_length_2950_cov_5.012182,90.61,1.1,0,4.192512627,64_3,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,GWC2-71-9,20CM-2-65-7,
45_bin.11,P730,45,42,NC,6.739419,x,68.4,8.1,0,1.664656805,50_0,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,
45_bin.21,P730,45,42,NC,0.704452,x,64.5,1.22,0,1.810867642,84_0,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,UBA4665,,
45_bin.5,P730,45,42,NC,3.337027,x,90.38,1.5,36.36,3.140802594,62_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,UKL13-2,GR16-43,
45_bin.1,P730,45,42,NC,3.159228,x,80.73,4.6,5.26,2.324013081,80_1,Bacteria,Proteobacteria,Gammaproteobacteria,UBA6522,UBA6522,FEN-1219,
46_bin.67,P805,46,51,AB,2.505353,NODE_1078_length_24357_cov_4.641227,89,0.97,0,0.390796642,90_1,Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,,
46_bin.60,P805,46,51,AB,2.221812,x,81.5,0.76,0,3.14873831,17_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
46_bin.68,P805,46,51,AB,2.622658,x,62.63,7.02,33.33,1.196528379,18_1,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Cryobacterium_A,
46_bin.22,P805,46,51,AB,5.131798,x,97.46,2.05,33.33,0.805710508,11_1,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Micromonosporaceae,Plantactinospora_A,
46_bin.25,P805,46,51,AB,2.777299,x,80.11,4.3,25,0.509358705,16_1,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Nakamurellaceae,Nakamurella,
46_bin.18,P805,46,51,AB,8.546814,x,94.49,3.31,33.33,0.633047102,8_1,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea,
46_bin.19,P805,46,51,AB,2.187208,x,69.47,0.29,0,0.556991692,48_1,Bacteria,Actinobacteriota,Thermoleophilia,20CM-4-69-9,20CM-4-69-9,,
46_bin.53,P805,46,51,AB,3.51355,NODE_16699_length_3944_cov_5.897078,74.52,3.45,50,0.495686434,93_12,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Palsa-955,
46_bin.72,P805,46,51,AB,2.508495,NODE_12783_length_4715_cov_19.321259,62.93,2.46,80,1.2130192,92_1,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Palsa-955,
46_bin.56,P805,46,51,AB,3.906201,x,88.3,4.4,0,0.444899335,56_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,,,,
46_bin.21,P805,46,51,AB,4.12344,x,97.8,4.4,0,8.756939362,55_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
46_bin.73,P805,46,51,AB,3.795309,x,75.89,4.4,0,0.589097055,53_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
46_bin.40,P805,46,51,AB,2.991031,x,52.02,0,0,0.327564659,20_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,RSA9,RSA9,,
46_bin.59,P805,46,51,AB,3.934345,x,92.31,3.85,25,1.321275367,19_1,Bacteria,Gemmatimonadota,Gemmatimonadetes,RSA9,RSA9,,
46_bin.64,P805,46,51,AB,3.995008,x,87.58,2.9,20,0.806875831,51_1,Bacteria,Myxococcota,Myxococcia,Myxococcales,Vulgatibacteraceae,Vulgatibacter,
46_bin.12,P805,46,51,AB,3.211723,x,95.56,2.63,6.67,1.440486611,35_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
46_bin.5,P805,46,51,AB,2.874498,x,98.05,1.52,11.11,1.897315157,34_1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,UBA5005,
46_bin.30,P805,46,51,AB,3.946108,x,91.62,3.28,33.33,1.123613989,33_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
46_bin.52,P805,46,51,AB,2.794835,x,68.97,0,0,0.54937658,32_12,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,
46_bin.27,P805,46,51,AB,4.211932,NODE_674_length_32341_cov_6.896820,77.59,1.72,100,0.735711532,43_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,
46_bin.51,P805,46,51,AB,3.484862,NODE_10852_length_5278_cov_3.301288,64.26,1.72,0,0.361384705,42_1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,
46_bin.62,P805,46,51,AB,2.512802,x,84.39,3.14,25,1.068353668,26_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
46_bin.54,P805,46,51,AB,2.391003,NODE_18683_length_3654_cov_42.468549,71.54,1.55,14.29,3.007938122,28_1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas_F,
46_bin.32,P805,46,51,AB,2.463485,x,72.3,0.4,66.67,2.18722863,74_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,
46_bin.4,P805,46,51,AB,3.680694,x,97.62,1.54,16.67,0.726977735,67_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
46_bin.42,P805,46,51,AB,3.576646,NODE_1156_length_23424_cov_6.500021,98.13,1.28,25,0.662845462,70_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Candidimonas,
